Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-12-09 00:00:00,Spain,Spain,ES,80.16,113.50,82.78,66.42,entsoe.eu,false,
2024-12-10 00:00:00,Spain,Spain,ES,156.01,207.13,65.55,47.94,entsoe.eu,false,
2024-12-11 00:00:00,Spain,Spain,ES,227.86,293.69,50.34,33.03,entsoe.eu,false,
2024-12-12 00:00:00,Spain,Spain,ES,217.14,280.77,52.30,34.45,entsoe.eu,false,
2024-12-13 00:00:00,Spain,Spain,ES,212.63,278.93,51.21,32.41,entsoe.eu,false,
2024-12-14 00:00:00,Spain,Spain,ES,148.99,201.08,65.77,42.73,entsoe.eu,false,
2024-12-15 00:00:00,Spain,Spain,ES,103.28,143.54,77.25,54.36,entsoe.eu,false,
2024-12-16 00:00:00,Spain,Spain,ES,137.72,184.16,70.33,47.59,entsoe.eu,false,
2024-12-17 00:00:00,Spain,Spain,ES,155.96,205.95,66.55,45.36,entsoe.eu,false,
2024-12-18 00:00:00,Spain,Spain,ES,119.83,161.83,74.54,52.45,entsoe.eu,false,
2024-12-19 00:00:00,Spain,Spain,ES,73.46,105.56,84.09,63.70,entsoe.eu,false,
2024-12-20 00:00:00,Spain,Spain,ES,94.40,130.73,79.76,57.36,entsoe.eu,false,
2024-12-21 00:00:00,Spain,Spain,ES,85.54,119.26,82.27,55.41,entsoe.eu,false,
2024-12-22 00:00:00,Spain,Spain,ES,62.61,92.73,86.89,63.83,entsoe.eu,false,
2024-12-23 00:00:00,Spain,Spain,ES,63.64,92.19,87.19,67.51,entsoe.eu,false,
2024-12-24 00:00:00,Spain,Spain,ES,59.64,87.91,88.19,65.37,entsoe.eu,false,
2024-12-25 00:00:00,Spain,Spain,ES,99.56,137.19,79.00,49.00,entsoe.eu,false,
2024-12-26 00:00:00,Spain,Spain,ES,130.41,173.43,72.36,40.19,entsoe.eu,false,
2024-12-27 00:00:00,Spain,Spain,ES,131.41,175.97,71.56,42.80,entsoe.eu,false,
2024-12-28 00:00:00,Spain,Spain,ES,137.81,183.50,70.23,39.32,entsoe.eu,false,
2024-12-29 00:00:00,Spain,Spain,ES,152.59,202.51,66.52,35.00,entsoe.eu,false,
2024-12-30 00:00:00,Spain,Spain,ES,159.08,209.78,65.03,35.26,entsoe.eu,false,
2024-12-31 00:00:00,Spain,Spain,ES,155.84,206.16,65.71,33.82,entsoe.eu,false,
