Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Spain,Spain,ES,94.29,128.29,79.92,43.82,entsoe.eu,false,
2024-01-01 00:15:00,Spain,Spain,ES,93.92,128.26,79.76,43.72,entsoe.eu,false,
2024-01-01 00:30:00,Spain,Spain,ES,93.67,128.22,79.64,43.53,entsoe.eu,false,
2024-01-01 00:45:00,Spain,Spain,ES,92.67,126.89,79.97,43.48,entsoe.eu,false,
2024-01-01 01:00:00,Spain,Spain,ES,90.67,124.66,80.4,43.11,entsoe.eu,false,
2024-01-01 01:15:00,Spain,Spain,ES,94.47,129.61,79.44,42.56,entsoe.eu,false,
2024-01-01 01:30:00,Spain,Spain,ES,94.69,130.87,78.97,42.0,entsoe.eu,false,
2024-01-01 01:45:00,Spain,Spain,ES,94.8,131.13,78.92,41.65,entsoe.eu,false,
2024-01-01 02:00:00,Spain,Spain,ES,97.22,133.97,78.44,40.34,entsoe.eu,false,
2024-01-01 02:15:00,Spain,Spain,ES,99.63,136.93,77.87,39.85,entsoe.eu,false,
2024-01-01 02:30:00,Spain,Spain,ES,99.41,136.9,77.85,39.52,entsoe.eu,false,
2024-01-01 02:45:00,Spain,Spain,ES,99.45,136.6,78.06,39.49,entsoe.eu,false,
2024-01-01 03:00:00,Spain,Spain,ES,98.19,134.99,78.4,39.09,entsoe.eu,false,
2024-01-01 03:15:00,Spain,Spain,ES,100.07,137.16,78.03,39.26,entsoe.eu,false,
2024-01-01 03:30:00,Spain,Spain,ES,99.29,136.54,78.02,39.43,entsoe.eu,false,
2024-01-01 03:45:00,Spain,Spain,ES,99.85,137.31,77.83,39.19,entsoe.eu,false,
2024-01-01 04:00:00,Spain,Spain,ES,102.19,140.13,77.33,38.3,entsoe.eu,false,
2024-01-01 04:15:00,Spain,Spain,ES,102.05,140.27,77.18,38.11,entsoe.eu,false,
2024-01-01 04:30:00,Spain,Spain,ES,103.38,141.97,76.86,38.0,entsoe.eu,false,
2024-01-01 04:45:00,Spain,Spain,ES,102.73,141.14,77.02,37.99,entsoe.eu,false,
2024-01-01 05:00:00,Spain,Spain,ES,102.64,141.01,77.06,38.03,entsoe.eu,false,
2024-01-01 05:15:00,Spain,Spain,ES,102.23,140.41,77.21,38.05,entsoe.eu,false,
2024-01-01 05:30:00,Spain,Spain,ES,105.58,144.06,76.69,37.86,entsoe.eu,false,
2024-01-01 05:45:00,Spain,Spain,ES,102.41,140.41,77.31,38.35,entsoe.eu,false,
2024-01-01 06:00:00,Spain,Spain,ES,99.07,136.49,77.92,39.27,entsoe.eu,false,
2024-01-01 06:15:00,Spain,Spain,ES,98.54,135.82,78.02,39.4,entsoe.eu,false,
2024-01-01 06:30:00,Spain,Spain,ES,100.19,137.74,77.71,39.77,entsoe.eu,false,
2024-01-01 06:45:00,Spain,Spain,ES,98.76,135.73,78.17,40.13,entsoe.eu,false,
2024-01-01 07:00:00,Spain,Spain,ES,98.45,135.55,78.1,40.34,entsoe.eu,false,
2024-01-01 07:15:00,Spain,Spain,ES,98.5,135.27,78.25,40.44,entsoe.eu,false,
2024-01-01 07:30:00,Spain,Spain,ES,96.47,132.93,78.66,41.08,entsoe.eu,false,
2024-01-01 07:45:00,Spain,Spain,ES,95.18,131.47,78.89,41.14,entsoe.eu,false,
2024-01-01 08:00:00,Spain,Spain,ES,96.34,133.16,78.47,41.36,entsoe.eu,false,
2024-01-01 08:15:00,Spain,Spain,ES,97.45,134.73,78.13,41.75,entsoe.eu,false,
2024-01-01 08:30:00,Spain,Spain,ES,98.47,136.32,77.83,42.23,entsoe.eu,false,
2024-01-01 08:45:00,Spain,Spain,ES,96.17,133.82,78.38,43.81,entsoe.eu,false,
2024-01-01 09:00:00,Spain,Spain,ES,89.29,125.54,80.08,45.63,entsoe.eu,false,
2024-01-01 09:15:00,Spain,Spain,ES,78.44,112.12,82.75,48.01,entsoe.eu,false,
2024-01-01 09:30:00,Spain,Spain,ES,74.02,106.85,83.78,49.97,entsoe.eu,false,
2024-01-01 09:45:00,Spain,Spain,ES,68.87,101.0,84.99,52.5,entsoe.eu,false,
2024-01-01 10:00:00,Spain,Spain,ES,63.89,95.16,86.22,54.1,entsoe.eu,false,
2024-01-01 10:15:00,Spain,Spain,ES,62.03,93.11,86.63,55.78,entsoe.eu,false,
2024-01-01 10:30:00,Spain,Spain,ES,60.64,91.7,86.94,57.57,entsoe.eu,false,
2024-01-01 10:45:00,Spain,Spain,ES,57.55,88.09,87.69,58.6,entsoe.eu,false,
2024-01-01 11:00:00,Spain,Spain,ES,56.85,87.18,87.85,58.66,entsoe.eu,false,
2024-01-01 11:15:00,Spain,Spain,ES,55.84,86.18,88.04,60.59,entsoe.eu,false,
2024-01-01 11:30:00,Spain,Spain,ES,52.72,82.43,88.81,61.75,entsoe.eu,false,
2024-01-01 11:45:00,Spain,Spain,ES,49.92,79.12,89.48,62.71,entsoe.eu,false,
2024-01-01 12:00:00,Spain,Spain,ES,48.66,77.52,89.73,62.87,entsoe.eu,false,
2024-01-01 12:15:00,Spain,Spain,ES,48.85,77.9,89.68,63.06,entsoe.eu,false,
2024-01-01 12:30:00,Spain,Spain,ES,50.96,80.61,89.14,62.07,entsoe.eu,false,
2024-01-01 12:45:00,Spain,Spain,ES,52.29,82.34,88.8,62.42,entsoe.eu,false,
2024-01-01 13:00:00,Spain,Spain,ES,52.0,82.06,88.86,63.13,entsoe.eu,false,
2024-01-01 13:15:00,Spain,Spain,ES,53.35,83.78,88.51,64.3,entsoe.eu,false,
2024-01-01 13:30:00,Spain,Spain,ES,51.92,81.91,88.87,65.0,entsoe.eu,false,
2024-01-01 13:45:00,Spain,Spain,ES,52.08,82.32,88.85,65.71,entsoe.eu,false,
2024-01-01 14:00:00,Spain,Spain,ES,51.71,81.91,88.95,65.74,entsoe.eu,false,
2024-01-01 14:15:00,Spain,Spain,ES,51.57,81.77,88.93,66.46,entsoe.eu,false,
2024-01-01 14:30:00,Spain,Spain,ES,51.58,81.87,88.88,66.63,entsoe.eu,false,
2024-01-01 14:45:00,Spain,Spain,ES,52.15,82.57,88.75,66.07,entsoe.eu,false,
2024-01-01 15:00:00,Spain,Spain,ES,53.34,83.79,88.49,65.33,entsoe.eu,false,
2024-01-01 15:15:00,Spain,Spain,ES,52.59,82.59,88.78,64.32,entsoe.eu,false,
2024-01-01 15:30:00,Spain,Spain,ES,52.2,81.44,88.91,62.47,entsoe.eu,false,
2024-01-01 15:45:00,Spain,Spain,ES,57.64,87.87,87.53,60.93,entsoe.eu,false,
2024-01-01 16:00:00,Spain,Spain,ES,65.97,97.73,85.48,57.71,entsoe.eu,false,
2024-01-01 16:15:00,Spain,Spain,ES,70.03,101.94,84.55,52.77,entsoe.eu,false,
2024-01-01 16:30:00,Spain,Spain,ES,74.14,106.39,83.58,50.71,entsoe.eu,false,
2024-01-01 16:45:00,Spain,Spain,ES,75.64,107.65,83.25,49.32,entsoe.eu,false,
2024-01-01 17:00:00,Spain,Spain,ES,79.47,110.51,82.86,49.49,entsoe.eu,false,
2024-01-01 17:15:00,Spain,Spain,ES,73.78,101.8,84.76,51.03,entsoe.eu,false,
2024-01-01 17:30:00,Spain,Spain,ES,72.54,98.0,85.78,53.03,entsoe.eu,false,
2024-01-01 17:45:00,Spain,Spain,ES,73.34,97.26,86.09,54.15,entsoe.eu,false,
2024-01-01 18:00:00,Spain,Spain,ES,74.61,98.66,85.83,54.32,entsoe.eu,false,
2024-01-01 18:15:00,Spain,Spain,ES,70.84,92.73,87.15,56.28,entsoe.eu,false,
2024-01-01 18:30:00,Spain,Spain,ES,66.69,86.99,88.33,57.98,entsoe.eu,false,
2024-01-01 18:45:00,Spain,Spain,ES,66.33,87.1,88.23,58.06,entsoe.eu,false,
2024-01-01 19:00:00,Spain,Spain,ES,68.02,89.19,87.81,58.02,entsoe.eu,false,
2024-01-01 19:15:00,Spain,Spain,ES,65.59,86.08,88.39,58.53,entsoe.eu,false,
2024-01-01 19:30:00,Spain,Spain,ES,65.84,86.1,88.43,58.55,entsoe.eu,false,
2024-01-01 19:45:00,Spain,Spain,ES,67.04,87.32,88.25,58.35,entsoe.eu,false,
2024-01-01 20:00:00,Spain,Spain,ES,68.51,88.92,87.96,58.17,entsoe.eu,false,
2024-01-01 20:15:00,Spain,Spain,ES,71.13,91.86,87.41,57.89,entsoe.eu,false,
2024-01-01 20:30:00,Spain,Spain,ES,70.5,91.15,87.55,57.92,entsoe.eu,false,
2024-01-01 20:45:00,Spain,Spain,ES,70.13,91.24,87.48,57.62,entsoe.eu,false,
2024-01-01 21:00:00,Spain,Spain,ES,67.54,88.19,88.07,57.6,entsoe.eu,false,
2024-01-01 21:15:00,Spain,Spain,ES,67.73,88.54,88.0,57.41,entsoe.eu,false,
2024-01-01 21:30:00,Spain,Spain,ES,66.97,88.24,87.99,56.63,entsoe.eu,false,
2024-01-01 21:45:00,Spain,Spain,ES,66.79,89.02,87.73,55.8,entsoe.eu,false,
2024-01-01 22:00:00,Spain,Spain,ES,65.73,88.89,87.64,55.08,entsoe.eu,false,
2024-01-01 22:15:00,Spain,Spain,ES,67.76,91.34,87.16,54.82,entsoe.eu,false,
2024-01-01 22:30:00,Spain,Spain,ES,70.72,96.92,85.88,53.07,entsoe.eu,false,
2024-01-01 22:45:00,Spain,Spain,ES,70.56,98.67,85.37,51.71,entsoe.eu,false,
2024-01-01 23:00:00,Spain,Spain,ES,71.21,100.86,84.85,50.93,entsoe.eu,false,
2024-01-01 23:15:00,Spain,Spain,ES,68.16,97.71,85.17,51.58,entsoe.eu,false,
2024-01-01 23:30:00,Spain,Spain,ES,69.28,99.06,84.95,51.71,entsoe.eu,false,
2024-01-01 23:45:00,Spain,Spain,ES,67.99,97.39,85.28,51.52,entsoe.eu,false,
2024-01-02 00:00:00,Spain,Spain,ES,68.13,97.65,85.21,51.46,entsoe.eu,false,
2024-01-02 00:15:00,Spain,Spain,ES,68.77,98.44,84.99,51.65,entsoe.eu,false,
2024-01-02 00:30:00,Spain,Spain,ES,72.71,103.04,84.26,51.36,entsoe.eu,false,
2024-01-02 00:45:00,Spain,Spain,ES,72.2,102.6,84.27,51.11,entsoe.eu,false,
2024-01-02 01:00:00,Spain,Spain,ES,71.95,102.59,84.19,51.02,entsoe.eu,false,
2024-01-02 01:15:00,Spain,Spain,ES,74.6,105.99,83.5,50.58,entsoe.eu,false,
2024-01-02 01:30:00,Spain,Spain,ES,73.95,105.24,83.68,50.51,entsoe.eu,false,
2024-01-02 01:45:00,Spain,Spain,ES,73.52,104.71,83.8,50.46,entsoe.eu,false,
2024-01-02 02:00:00,Spain,Spain,ES,73.12,104.25,83.89,50.61,entsoe.eu,false,
2024-01-02 02:15:00,Spain,Spain,ES,71.29,101.93,84.36,50.99,entsoe.eu,false,
2024-01-02 02:30:00,Spain,Spain,ES,69.75,99.98,84.76,51.32,entsoe.eu,false,
2024-01-02 02:45:00,Spain,Spain,ES,68.88,98.88,84.98,51.4,entsoe.eu,false,
2024-01-02 03:00:00,Spain,Spain,ES,69.74,99.94,84.76,51.31,entsoe.eu,false,
2024-01-02 03:15:00,Spain,Spain,ES,67.81,97.47,85.24,51.09,entsoe.eu,false,
2024-01-02 03:30:00,Spain,Spain,ES,71.32,101.93,84.37,50.0,entsoe.eu,false,
2024-01-02 03:45:00,Spain,Spain,ES,73.58,104.77,83.81,49.55,entsoe.eu,false,
2024-01-02 04:00:00,Spain,Spain,ES,75.4,107.09,83.34,49.21,entsoe.eu,false,
2024-01-02 04:15:00,Spain,Spain,ES,73.49,104.68,83.82,49.85,entsoe.eu,false,
2024-01-02 04:30:00,Spain,Spain,ES,73.78,105.01,83.75,49.91,entsoe.eu,false,
2024-01-02 04:45:00,Spain,Spain,ES,74.98,106.38,83.56,49.8,entsoe.eu,false,
2024-01-02 05:00:00,Spain,Spain,ES,74.65,105.99,83.62,49.95,entsoe.eu,false,
2024-01-02 05:15:00,Spain,Spain,ES,70.93,101.34,84.52,50.94,entsoe.eu,false,
2024-01-02 05:30:00,Spain,Spain,ES,71.99,102.59,84.25,51.07,entsoe.eu,false,
2024-01-02 05:45:00,Spain,Spain,ES,74.7,105.87,83.63,51.15,entsoe.eu,false,
2024-01-02 06:00:00,Spain,Spain,ES,74.32,105.52,83.61,51.36,entsoe.eu,false,
2024-01-02 06:15:00,Spain,Spain,ES,72.72,103.65,83.97,52.13,entsoe.eu,false,
2024-01-02 06:30:00,Spain,Spain,ES,69.65,99.75,84.74,53.29,entsoe.eu,false,
2024-01-02 06:45:00,Spain,Spain,ES,72.72,103.26,84.19,53.0,entsoe.eu,false,
2024-01-02 07:00:00,Spain,Spain,ES,71.03,101.41,84.46,53.66,entsoe.eu,false,
2024-01-02 07:15:00,Spain,Spain,ES,66.13,94.81,85.86,55.65,entsoe.eu,false,
2024-01-02 07:30:00,Spain,Spain,ES,64.67,91.24,86.74,57.23,entsoe.eu,false,
2024-01-02 07:45:00,Spain,Spain,ES,64.95,90.7,87.0,57.99,entsoe.eu,false,
2024-01-02 08:00:00,Spain,Spain,ES,64.39,89.89,87.23,59.08,entsoe.eu,false,
2024-01-02 08:15:00,Spain,Spain,ES,62.93,86.68,88.05,61.07,entsoe.eu,false,
2024-01-02 08:30:00,Spain,Spain,ES,60.53,83.24,88.96,63.23,entsoe.eu,false,
2024-01-02 08:45:00,Spain,Spain,ES,58.17,81.26,89.34,64.54,entsoe.eu,false,
2024-01-02 09:00:00,Spain,Spain,ES,52.8,76.69,89.96,64.87,entsoe.eu,false,
2024-01-02 09:15:00,Spain,Spain,ES,49.76,73.48,90.62,66.49,entsoe.eu,false,
2024-01-02 09:30:00,Spain,Spain,ES,46.42,70.18,91.32,67.92,entsoe.eu,false,
2024-01-02 09:45:00,Spain,Spain,ES,43.06,67.34,91.77,68.32,entsoe.eu,false,
2024-01-02 10:00:00,Spain,Spain,ES,42.34,67.2,91.74,68.19,entsoe.eu,false,
2024-01-02 10:15:00,Spain,Spain,ES,43.89,69.13,91.36,68.5,entsoe.eu,false,
2024-01-02 10:30:00,Spain,Spain,ES,47.64,73.74,90.52,68.79,entsoe.eu,false,
2024-01-02 10:45:00,Spain,Spain,ES,46.15,72.24,90.8,69.29,entsoe.eu,false,
2024-01-02 11:00:00,Spain,Spain,ES,45.65,71.64,90.93,69.01,entsoe.eu,false,
2024-01-02 11:15:00,Spain,Spain,ES,45.53,72.21,90.65,68.22,entsoe.eu,false,
2024-01-02 11:30:00,Spain,Spain,ES,46.19,73.06,90.44,67.95,entsoe.eu,false,
2024-01-02 11:45:00,Spain,Spain,ES,46.38,73.32,90.44,68.39,entsoe.eu,false,
2024-01-02 12:00:00,Spain,Spain,ES,45.63,72.1,90.75,68.94,entsoe.eu,false,
2024-01-02 12:15:00,Spain,Spain,ES,43.79,69.7,91.21,68.89,entsoe.eu,false,
2024-01-02 12:30:00,Spain,Spain,ES,43.56,69.38,91.26,68.91,entsoe.eu,false,
2024-01-02 12:45:00,Spain,Spain,ES,42.65,68.34,91.39,69.37,entsoe.eu,false,
2024-01-02 13:00:00,Spain,Spain,ES,43.09,68.83,91.23,68.82,entsoe.eu,false,
2024-01-02 13:15:00,Spain,Spain,ES,44.91,71.17,90.78,68.94,entsoe.eu,false,
2024-01-02 13:30:00,Spain,Spain,ES,44.91,71.25,90.77,69.78,entsoe.eu,false,
2024-01-02 13:45:00,Spain,Spain,ES,43.4,69.36,91.15,70.5,entsoe.eu,false,
2024-01-02 14:00:00,Spain,Spain,ES,42.13,67.92,91.46,71.32,entsoe.eu,false,
2024-01-02 14:15:00,Spain,Spain,ES,39.73,64.76,92.1,71.59,entsoe.eu,false,
2024-01-02 14:30:00,Spain,Spain,ES,40.0,65.01,92.02,70.82,entsoe.eu,false,
2024-01-02 14:45:00,Spain,Spain,ES,43.83,69.67,91.06,70.1,entsoe.eu,false,
2024-01-02 15:00:00,Spain,Spain,ES,43.92,69.61,91.06,70.05,entsoe.eu,false,
2024-01-02 15:15:00,Spain,Spain,ES,42.58,67.48,91.41,68.42,entsoe.eu,false,
2024-01-02 15:30:00,Spain,Spain,ES,44.63,69.83,90.91,67.29,entsoe.eu,false,
2024-01-02 15:45:00,Spain,Spain,ES,47.08,72.35,90.39,66.49,entsoe.eu,false,
2024-01-02 16:00:00,Spain,Spain,ES,53.63,78.09,89.52,66.32,entsoe.eu,false,
2024-01-02 16:15:00,Spain,Spain,ES,58.82,83.39,88.61,66.42,entsoe.eu,false,
2024-01-02 16:30:00,Spain,Spain,ES,62.52,87.72,87.73,65.88,entsoe.eu,false,
2024-01-02 16:45:00,Spain,Spain,ES,65.71,91.1,87.05,65.11,entsoe.eu,false,
2024-01-02 17:00:00,Spain,Spain,ES,69.11,95.0,86.23,64.14,entsoe.eu,false,
2024-01-02 17:15:00,Spain,Spain,ES,66.28,91.3,86.94,65.04,entsoe.eu,false,
2024-01-02 17:30:00,Spain,Spain,ES,64.8,88.1,87.7,66.12,entsoe.eu,false,
2024-01-02 17:45:00,Spain,Spain,ES,64.52,87.5,87.83,66.1,entsoe.eu,false,
2024-01-02 18:00:00,Spain,Spain,ES,65.77,88.73,87.65,66.37,entsoe.eu,false,
2024-01-02 18:15:00,Spain,Spain,ES,64.74,87.75,87.83,66.7,entsoe.eu,false,
2024-01-02 18:30:00,Spain,Spain,ES,62.86,86.02,88.08,66.78,entsoe.eu,false,
2024-01-02 18:45:00,Spain,Spain,ES,61.81,84.91,88.27,66.45,entsoe.eu,false,
2024-01-02 19:00:00,Spain,Spain,ES,61.8,85.11,88.2,66.06,entsoe.eu,false,
2024-01-02 19:15:00,Spain,Spain,ES,57.98,80.59,88.91,64.88,entsoe.eu,false,
2024-01-02 19:30:00,Spain,Spain,ES,56.38,79.04,89.15,64.31,entsoe.eu,false,
2024-01-02 19:45:00,Spain,Spain,ES,56.42,79.32,89.09,64.25,entsoe.eu,false,
2024-01-02 20:00:00,Spain,Spain,ES,56.84,79.92,88.98,64.3,entsoe.eu,false,
2024-01-02 20:15:00,Spain,Spain,ES,59.68,82.91,88.43,64.47,entsoe.eu,false,
2024-01-02 20:30:00,Spain,Spain,ES,60.07,83.38,88.27,64.36,entsoe.eu,false,
2024-01-02 20:45:00,Spain,Spain,ES,57.35,80.3,88.83,64.44,entsoe.eu,false,
2024-01-02 21:00:00,Spain,Spain,ES,55.77,78.28,89.3,64.74,entsoe.eu,false,
2024-01-02 21:15:00,Spain,Spain,ES,55.99,80.19,88.77,63.7,entsoe.eu,false,
2024-01-02 21:30:00,Spain,Spain,ES,53.65,79.34,88.66,62.82,entsoe.eu,false,
2024-01-02 21:45:00,Spain,Spain,ES,50.95,75.91,89.3,62.97,entsoe.eu,false,
2024-01-02 22:00:00,Spain,Spain,ES,50.32,75.12,89.49,62.65,entsoe.eu,false,
2024-01-02 22:15:00,Spain,Spain,ES,50.07,74.74,89.59,62.73,entsoe.eu,false,
2024-01-02 22:30:00,Spain,Spain,ES,49.87,74.37,89.67,62.13,entsoe.eu,false,
2024-01-02 22:45:00,Spain,Spain,ES,51.32,76.23,89.33,61.46,entsoe.eu,false,
2024-01-02 23:00:00,Spain,Spain,ES,51.29,76.18,89.3,60.87,entsoe.eu,false,
2024-01-02 23:15:00,Spain,Spain,ES,50.39,75.0,89.56,61.47,entsoe.eu,false,
2024-01-02 23:30:00,Spain,Spain,ES,52.07,77.08,89.18,60.95,entsoe.eu,false,
2024-01-02 23:45:00,Spain,Spain,ES,51.37,76.21,89.36,60.92,entsoe.eu,false,
2024-01-03 00:00:00,Spain,Spain,ES,51.79,76.78,89.29,60.61,entsoe.eu,false,
2024-01-03 00:15:00,Spain,Spain,ES,50.1,74.76,89.61,60.68,entsoe.eu,false,
2024-01-03 00:30:00,Spain,Spain,ES,49.77,74.43,89.68,60.49,entsoe.eu,false,
2024-01-03 00:45:00,Spain,Spain,ES,49.8,74.39,89.77,60.28,entsoe.eu,false,
2024-01-03 01:00:00,Spain,Spain,ES,49.81,74.48,89.75,60.2,entsoe.eu,false,
2024-01-03 01:15:00,Spain,Spain,ES,50.88,75.81,89.51,60.53,entsoe.eu,false,
2024-01-03 01:30:00,Spain,Spain,ES,52.02,77.28,89.24,60.29,entsoe.eu,false,
2024-01-03 01:45:00,Spain,Spain,ES,51.56,76.6,89.36,60.1,entsoe.eu,false,
2024-01-03 02:00:00,Spain,Spain,ES,51.01,75.94,89.48,59.9,entsoe.eu,false,
2024-01-03 02:15:00,Spain,Spain,ES,50.88,75.7,89.52,59.34,entsoe.eu,false,
2024-01-03 02:30:00,Spain,Spain,ES,50.7,75.44,89.59,59.28,entsoe.eu,false,
2024-01-03 02:45:00,Spain,Spain,ES,50.61,75.32,89.6,59.29,entsoe.eu,false,
2024-01-03 03:00:00,Spain,Spain,ES,50.34,75.01,89.68,59.2,entsoe.eu,false,
2024-01-03 03:15:00,Spain,Spain,ES,51.07,75.94,89.53,59.59,entsoe.eu,false,
2024-01-03 03:30:00,Spain,Spain,ES,51.61,76.6,89.43,59.86,entsoe.eu,false,
2024-01-03 03:45:00,Spain,Spain,ES,52.51,77.7,89.2,59.13,entsoe.eu,false,
2024-01-03 04:00:00,Spain,Spain,ES,53.01,78.33,89.07,59.46,entsoe.eu,false,
2024-01-03 04:15:00,Spain,Spain,ES,51.02,75.71,89.55,58.62,entsoe.eu,false,
2024-01-03 04:30:00,Spain,Spain,ES,50.85,75.45,89.62,58.74,entsoe.eu,false,
2024-01-03 04:45:00,Spain,Spain,ES,51.15,75.86,89.54,59.04,entsoe.eu,false,
2024-01-03 05:00:00,Spain,Spain,ES,53.44,78.58,89.05,58.88,entsoe.eu,false,
2024-01-03 05:15:00,Spain,Spain,ES,56.01,81.89,88.42,58.51,entsoe.eu,false,
2024-01-03 05:30:00,Spain,Spain,ES,54.71,80.17,88.76,59.22,entsoe.eu,false,
2024-01-03 05:45:00,Spain,Spain,ES,56.44,82.22,88.39,59.22,entsoe.eu,false,
2024-01-03 06:00:00,Spain,Spain,ES,60.12,86.94,87.46,58.53,entsoe.eu,false,
2024-01-03 06:15:00,Spain,Spain,ES,60.74,87.72,87.33,58.39,entsoe.eu,false,
2024-01-03 06:30:00,Spain,Spain,ES,53.9,79.38,88.86,59.73,entsoe.eu,false,
2024-01-03 06:45:00,Spain,Spain,ES,54.25,79.91,88.76,59.71,entsoe.eu,false,
2024-01-03 07:00:00,Spain,Spain,ES,55.76,81.88,88.37,59.6,entsoe.eu,false,
2024-01-03 07:15:00,Spain,Spain,ES,53.08,77.54,89.3,60.47,entsoe.eu,false,
2024-01-03 07:30:00,Spain,Spain,ES,52.7,76.19,89.81,61.31,entsoe.eu,false,
2024-01-03 07:45:00,Spain,Spain,ES,52.79,76.28,89.74,61.52,entsoe.eu,false,
2024-01-03 08:00:00,Spain,Spain,ES,54.15,77.96,89.43,61.69,entsoe.eu,false,
2024-01-03 08:15:00,Spain,Spain,ES,56.96,80.07,89.22,62.35,entsoe.eu,false,
2024-01-03 08:30:00,Spain,Spain,ES,56.69,79.46,89.41,63.18,entsoe.eu,false,
2024-01-03 08:45:00,Spain,Spain,ES,54.08,76.47,90.02,63.87,entsoe.eu,false,
2024-01-03 09:00:00,Spain,Spain,ES,51.66,73.93,90.44,64.36,entsoe.eu,false,
2024-01-03 09:15:00,Spain,Spain,ES,51.06,72.88,90.79,64.6,entsoe.eu,false,
2024-01-03 09:30:00,Spain,Spain,ES,50.96,72.92,90.87,64.87,entsoe.eu,false,
2024-01-03 09:45:00,Spain,Spain,ES,48.97,71.34,91.11,65.26,entsoe.eu,false,
2024-01-03 10:00:00,Spain,Spain,ES,47.17,69.71,91.44,65.5,entsoe.eu,false,
2024-01-03 10:15:00,Spain,Spain,ES,47.93,69.98,91.6,65.82,entsoe.eu,false,
2024-01-03 10:30:00,Spain,Spain,ES,47.66,70.47,91.5,66.04,entsoe.eu,false,
2024-01-03 10:45:00,Spain,Spain,ES,46.93,70.45,91.47,65.85,entsoe.eu,false,
2024-01-03 11:00:00,Spain,Spain,ES,46.95,70.78,91.4,65.49,entsoe.eu,false,
2024-01-03 11:15:00,Spain,Spain,ES,45.9,70.18,91.5,65.86,entsoe.eu,false,
2024-01-03 11:30:00,Spain,Spain,ES,44.73,69.63,91.51,65.77,entsoe.eu,false,
2024-01-03 11:45:00,Spain,Spain,ES,44.18,69.02,91.57,65.68,entsoe.eu,false,
2024-01-03 12:00:00,Spain,Spain,ES,45.14,70.25,91.36,65.57,entsoe.eu,false,
2024-01-03 12:15:00,Spain,Spain,ES,46.6,72.22,90.99,65.94,entsoe.eu,false,
2024-01-03 12:30:00,Spain,Spain,ES,46.55,72.28,90.83,65.41,entsoe.eu,false,
2024-01-03 12:45:00,Spain,Spain,ES,47.55,73.49,90.61,65.45,entsoe.eu,false,
2024-01-03 13:00:00,Spain,Spain,ES,48.66,74.61,90.38,64.95,entsoe.eu,false,
2024-01-03 13:15:00,Spain,Spain,ES,51.59,77.46,89.93,65.38,entsoe.eu,false,
2024-01-03 13:30:00,Spain,Spain,ES,53.13,78.29,89.89,65.49,entsoe.eu,false,
2024-01-03 13:45:00,Spain,Spain,ES,55.03,80.19,89.6,65.37,entsoe.eu,false,
2024-01-03 14:00:00,Spain,Spain,ES,56.37,81.86,89.27,64.96,entsoe.eu,false,
2024-01-03 14:15:00,Spain,Spain,ES,57.11,83.15,88.9,64.06,entsoe.eu,false,
2024-01-03 14:30:00,Spain,Spain,ES,60.03,86.91,88.05,62.84,entsoe.eu,false,
2024-01-03 14:45:00,Spain,Spain,ES,64.48,92.19,87.02,61.8,entsoe.eu,false,
2024-01-03 15:00:00,Spain,Spain,ES,68.73,97.02,86.12,60.71,entsoe.eu,false,
2024-01-03 15:15:00,Spain,Spain,ES,70.31,99.7,85.4,58.23,entsoe.eu,false,
2024-01-03 15:30:00,Spain,Spain,ES,72.92,102.88,84.66,57.24,entsoe.eu,false,
2024-01-03 15:45:00,Spain,Spain,ES,77.84,108.4,83.61,56.36,entsoe.eu,false,
2024-01-03 16:00:00,Spain,Spain,ES,86.25,118.21,81.73,54.57,entsoe.eu,false,
2024-01-03 16:15:00,Spain,Spain,ES,89.15,121.45,81.13,53.58,entsoe.eu,false,
2024-01-03 16:30:00,Spain,Spain,ES,91.42,122.73,80.99,53.72,entsoe.eu,false,
2024-01-03 16:45:00,Spain,Spain,ES,95.09,126.26,80.4,53.11,entsoe.eu,false,
2024-01-03 17:00:00,Spain,Spain,ES,100.4,132.54,79.2,52.41,entsoe.eu,false,
2024-01-03 17:15:00,Spain,Spain,ES,98.38,130.15,79.6,52.67,entsoe.eu,false,
2024-01-03 17:30:00,Spain,Spain,ES,96.24,127.08,80.22,53.46,entsoe.eu,false,
2024-01-03 17:45:00,Spain,Spain,ES,98.06,129.31,79.79,53.39,entsoe.eu,false,
2024-01-03 18:00:00,Spain,Spain,ES,99.55,131.06,79.46,53.33,entsoe.eu,false,
2024-01-03 18:15:00,Spain,Spain,ES,98.37,129.73,79.68,53.55,entsoe.eu,false,
2024-01-03 18:30:00,Spain,Spain,ES,96.66,127.99,79.91,53.57,entsoe.eu,false,
2024-01-03 18:45:00,Spain,Spain,ES,96.55,128.0,79.88,53.43,entsoe.eu,false,
2024-01-03 19:00:00,Spain,Spain,ES,96.65,128.11,79.86,53.46,entsoe.eu,false,
2024-01-03 19:15:00,Spain,Spain,ES,94.89,125.33,80.5,54.45,entsoe.eu,false,
2024-01-03 19:30:00,Spain,Spain,ES,92.93,122.86,80.95,54.94,entsoe.eu,false,
2024-01-03 19:45:00,Spain,Spain,ES,92.12,122.06,81.02,55.08,entsoe.eu,false,
